	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM505420	0.48018938	0.6042326	0.59213465	0.55008423	0.50872713	0.5292467	0.66251314	0.631587	0.68815726	0.6181177	0.43505132	0.14494112	0.6681079	0.43594193	0.17681772	0.45293596	0.41490167	0.60875225	0.62819135	0.19780514	0.43402883	0.58289254	0.41258124	0.7363361	0.6776366	0.72932756	0.44277322	0.38704202	0.6187711	0.612718	0.5944474	0.4143932	0.4092545	0.44111118	0.61498994	0.5379134	0.48764834	0.593782	0.5745847	0.4733901	0.5440706	0.48731238	0.49156135	0.6494616	0.6317212	0.70445985	0.16655591	0.61746824	0.36656868	0.5820155	0.46555087	0.68807256	0.5433325	0.41879752	0.6628682	0.54748785	0.6052456	0.2287001	0.56284356	0.46130368	0.4676931	0.63410544	0.5604894	0.67130876	0.6792475	0.57564044	0.63432443	0.6668901	0.49910107	0.39174244	0.57127196	0.6427302	0.63447475	0.66527396	0.5137708	0.60485905	0.59347916	0.60336757	0.5535531	0.6340263	0.44364318	0.45017964	0.52881575	0.52847177	0.37319344	0.16177711	0.13994363	0.41179335	0.46598598	0.5788852	0.5915781	0.5906223	0.3089763	0.40185422	0.6645899	0.6155508	0.53688365	0.67321646	0.6572395	0.61881816
GSM505421	0.51944643	0.4750667	0.5437722	0.46706855	0.48516142	0.4762172	0.59224564	0.5739802	0.6144	0.4751268	0.4863979	0.47517723	0.5445931	0.43674454	0.517619	0.4140114	0.43093884	0.5923135	0.57167745	0.43709704	0.4309942	0.5476607	0.42321172	0.69614846	0.54022306	0.6498243	0.42545062	0.4288267	0.5238281	0.5151428	0.47639072	0.3989729	0.44519535	0.46349022	0.5338207	0.5174633	0.51939327	0.47767574	0.5009009	0.48214498	0.5491078	0.51210743	0.53709733	0.514537	0.64051044	0.6340599	0.5427003	0.5428991	0.36181417	0.48809958	0.52793646	0.59539986	0.45343086	0.3878284	0.617547	0.41870767	0.4708879	0.5979439	0.43208343	0.41868693	0.48841324	0.6015873	0.570858	0.63940203	0.57827604	0.48169082	0.53869826	0.5352212	0.43612105	0.3564777	0.4578549	0.53841853	0.5133339	0.60932904	0.41621295	0.48555112	0.51439095	0.5148683	0.5241017	0.5785378	0.4063294	0.52271676	0.5443568	0.5155553	0.4026975	0.3957323	0.45302674	0.45142853	0.4868037	0.49932557	0.5046869	0.5101467	0.31270203	0.5005536	0.5640899	0.51841533	0.54131657	0.62223613	0.59062386	0.50485253
GSM505422	0.5506712	0.58428586	0.52502507	0.49669302	0.46542534	0.5315052	0.5952196	0.59890234	0.6340671	0.58519715	0.5243902	0.103931874	0.62856424	0.41183126	0.12589478	0.4848814	0.49235746	0.5606417	0.58627284	0.14093858	0.42709684	0.5479377	0.51852494	0.6885437	0.6043109	0.68148315	0.409665	0.49651557	0.5640198	0.6076498	0.5711355	0.36982	0.502236	0.42736417	0.56906927	0.5201076	0.5803183	0.5459376	0.5741447	0.548653	0.48823208	0.48735818	0.5173962	0.6232878	0.61510426	0.64425886	0.13742244	0.5611581	0.43612924	0.525365	0.56945866	0.6343144	0.5360115	0.42956072	0.60489744	0.53578436	0.572054	0.18249607	0.5340882	0.4353004	0.4772844	0.59850395	0.53708524	0.6210636	0.63905376	0.5745696	0.57983345	0.64935803	0.46362355	0.43055883	0.57558936	0.64977336	0.60020554	0.6274906	0.46868062	0.5466154	0.5608743	0.58879495	0.5211119	0.6268908	0.42103764	0.5441177	0.5393075	0.49925262	0.37189403	0.11571902	0.11502391	0.48053485	0.58476985	0.5681801	0.57699317	0.55527264	0.34218287	0.53179204	0.5785873	0.5889967	0.51778156	0.6159287	0.5845233	0.56973135
GSM505423	0.45216414	0.5200462	0.55985606	0.50320524	0.52936983	0.51447624	0.59106416	0.60118383	0.61747	0.51998997	0.4039829	0.50636166	0.5891527	0.44182202	0.5563486	0.47989714	0.39376855	0.6029024	0.6063707	0.44743904	0.41559565	0.54918003	0.38105243	0.69018084	0.5812867	0.67014664	0.36174524	0.35870868	0.5584114	0.5487793	0.5106554	0.45485935	0.3735854	0.42903292	0.5570987	0.54477257	0.47574046	0.53960544	0.51400894	0.41324252	0.56632125	0.4769336	0.4891726	0.56265485	0.6593602	0.6507623	0.5345433	0.56338865	0.35393775	0.51784647	0.44674486	0.6271251	0.4826884	0.39968252	0.6143391	0.44201875	0.53641546	0.5742528	0.4524664	0.38260722	0.44769847	0.66453344	0.5934445	0.6778243	0.6079177	0.4855783	0.5818377	0.58047974	0.49231777	0.39619008	0.4998934	0.5819148	0.5451274	0.6514571	0.44401813	0.51124793	0.5826594	0.5617356	0.54067737	0.6174213	0.40549713	0.42152423	0.54147184	0.5149543	0.42547956	0.3439967	0.43912813	0.38429752	0.42196807	0.4941812	0.52303123	0.5206995	0.31032968	0.42305025	0.5660823	0.5662943	0.5411086	0.64517903	0.58936113	0.51519614
GSM505424	0.5816967	0.35156408	0.47836146	0.28196913	0.5632962	0.4785594	0.45151368	0.34340435	0.5600856	0.31774372	0.56680006	0.2469132	0.37765884	0.4312605	0.28535032	0.43762833	0.4939122	0.66141444	0.4249426	0.28390852	0.43292665	0.44444036	0.48828536	0.64645505	0.38884196	0.4733582	0.45249164	0.52112126	0.33517036	0.41900638	0.31003696	0.47318774	0.5080155	0.41561714	0.52816725	0.5313846	0.59936345	0.3186819	0.5113286	0.56875557	0.5840874	0.5086804	0.42602232	0.44424734	0.63087046	0.5106556	0.278161	0.5204872	0.33062524	0.31873077	0.57625157	0.46118253	0.3123678	0.43079075	0.40912524	0.2892028	0.3454632	0.34505203	0.3299312	0.43776906	0.45414972	0.69358623	0.6458695	0.6902395	0.47407156	0.34033826	0.40355387	0.38855302	0.5418053	0.36152613	0.29694426	0.42257643	0.37759808	0.48123464	0.26907486	0.40110552	0.6482054	0.34354776	0.60531086	0.6508952	0.43117082	0.5262294	0.6419353	0.5090721	0.38134557	0.23205188	0.2572323	0.51996624	0.5561828	0.39062503	0.43905908	0.44135338	0.26474983	0.53916293	0.4903204	0.39684707	0.5086619	0.5240016	0.70199853	0.33623046
GSM505425	0.5816843	0.5516933	0.5527857	0.48784438	0.48516583	0.45641482	0.59169763	0.5750734	0.6175346	0.54652834	0.56513834	0.13240376	0.5951926	0.3670153	0.1711328	0.4326188	0.5263846	0.57201356	0.5697103	0.16614223	0.37483603	0.54972285	0.51411617	0.68444604	0.61257195	0.6396749	0.42158636	0.5055593	0.5793879	0.635782	0.53367156	0.4395667	0.5504055	0.38462764	0.5624534	0.48348248	0.64416665	0.51258975	0.53274846	0.59965175	0.5416033	0.46343878	0.5581683	0.63811266	0.5918108	0.64881676	0.14291349	0.54237396	0.38879138	0.533946	0.63145643	0.63259286	0.50481033	0.35546547	0.583885	0.48887154	0.55299956	0.22000766	0.49702612	0.41438884	0.42941567	0.6105744	0.5600462	0.63521355	0.5720732	0.52550036	0.5673331	0.6244874	0.48940367	0.38079634	0.5321798	0.6353007	0.58369315	0.6199373	0.46140808	0.5785699	0.5955739	0.58061653	0.5565023	0.63715416	0.37615132	0.5675187	0.5410031	0.46309534	0.33549613	0.084848315	0.13693574	0.5195759	0.58605266	0.5585668	0.58986074	0.61579126	0.30973282	0.5668236	0.53879786	0.5935018	0.49101394	0.61430025	0.6045457	0.53364336
GSM505426	0.51797146	0.55859786	0.60091966	0.5123394	0.5374736	0.44135696	0.6667165	0.6517667	0.70240575	0.538455	0.49467933	0.13406625	0.62439454	0.3660772	0.18526864	0.43392485	0.49929467	0.5794108	0.65019965	0.18412852	0.3902207	0.6339832	0.47586596	0.7557995	0.6065927	0.7057939	0.4223379	0.4692205	0.58305776	0.55511785	0.54912126	0.45093304	0.48746607	0.35580695	0.63333225	0.47612363	0.53752387	0.5599863	0.5410758	0.5314616	0.5424347	0.41190374	0.48669636	0.5789919	0.59143007	0.7107346	0.17858645	0.6370861	0.32180047	0.5530816	0.52305585	0.6797745	0.50561064	0.36512405	0.6750523	0.4833145	0.5674295	0.22910923	0.4766218	0.402265	0.386368	0.62648994	0.5898774	0.6507809	0.69598365	0.5532989	0.6313796	0.6182203	0.5270103	0.3645641	0.51613134	0.6183768	0.53556883	0.66913307	0.4822367	0.50751054	0.59557956	0.5456554	0.524484	0.64385563	0.38781154	0.51289886	0.5911919	0.43339565	0.32540077	0.120566815	0.14061955	0.47350675	0.49878463	0.5512116	0.5106215	0.5428107	0.28757995	0.4700177	0.66838485	0.53397954	0.46933037	0.6968688	0.6270249	0.56807613
GSM505427	0.5599774	0.41145703	0.37786943	0.34629095	0.6367126	0.51318204	0.40362757	0.3981507	0.45720667	0.44710514	0.5289634	0.2874583	0.43768442	0.47537574	0.37643692	0.5301965	0.4889708	0.7067537	0.40595037	0.32187515	0.47215655	0.34892893	0.4933156	0.53432584	0.43428853	0.4469106	0.49237695	0.5041092	0.41454086	0.50496167	0.36737293	0.4680452	0.45722848	0.4863209	0.4153481	0.5647949	0.5746324	0.34578246	0.6081006	0.5740227	0.6431904	0.5470798	0.545641	0.52716696	0.66502136	0.4634698	0.3324573	0.40376237	0.4301275	0.3582062	0.56191206	0.4514798	0.34772316	0.45097908	0.40803656	0.34232804	0.41153994	0.4082469	0.40926054	0.5051211	0.49489766	0.72089195	0.69155073	0.73832685	0.4200884	0.42299345	0.38356096	0.46276593	0.629696	0.44096002	0.3849221	0.49692118	0.45914117	0.43531996	0.27786458	0.4926567	0.68662477	0.430153	0.6351612	0.70055205	0.50520045	0.52896184	0.6887748	0.5592945	0.43860334	0.29446065	0.31476218	0.5388199	0.5425835	0.48839253	0.54107237	0.55330414	0.40820244	0.4924495	0.4033522	0.49836817	0.593245	0.44461685	0.7147357	0.3986287
GSM505428	0.62760264	0.24092796	0.3637175	0.20414391	0.6230062	0.61579114	0.3092551	0.24168298	0.44598165	0.27162415	0.6045907	0.6257514	0.28154778	0.56896675	0.6330283	0.5589491	0.5606421	0.63581324	0.29897696	0.5194625	0.5176919	0.30093396	0.5682184	0.47251204	0.26533034	0.35633892	0.49243274	0.537608	0.2402266	0.35020125	0.21637285	0.53013057	0.58075434	0.54143983	0.37107348	0.63370115	0.64845216	0.23001221	0.658736	0.61845714	0.6228276	0.6331229	0.5943074	0.41054374	0.7591811	0.35294402	0.6716275	0.36046466	0.46291214	0.23469186	0.6561289	0.32738775	0.23512346	0.54240376	0.29007158	0.21743107	0.23764741	0.7326739	0.26923618	0.54784673	0.60926574	0.663595	0.68338513	0.67696303	0.31587207	0.2387349	0.25937665	0.30338567	0.58586586	0.4902061	0.2271153	0.3106659	0.3487181	0.34766802	0.17463681	0.37971666	0.6628822	0.25746113	0.5537519	0.6927335	0.4994371	0.6221813	0.66965735	0.62559575	0.48918492	0.4858326	0.58248216	0.5755015	0.5825691	0.29215437	0.4292342	0.39500147	0.393377	0.5932764	0.36880326	0.33485743	0.64032274	0.36848897	0.64369714	0.24287519
GSM505429	0.5298505	0.5648427	0.6084983	0.51365304	0.55216753	0.39620346	0.6763069	0.6270702	0.6935067	0.5798129	0.5110857	0.20546466	0.62640697	0.30386335	0.2517656	0.37952542	0.48589623	0.5971094	0.66375446	0.20387718	0.32537717	0.6220201	0.4451802	0.7562379	0.61848104	0.72579	0.3888407	0.43509084	0.5972724	0.59583247	0.5588572	0.44029754	0.46464497	0.31686836	0.6301066	0.4253582	0.5359772	0.5823194	0.44444254	0.52954215	0.5702624	0.36848503	0.45641676	0.6101258	0.5368042	0.7308257	0.2523784	0.6283381	0.30446488	0.5459413	0.56728715	0.6831567	0.5406289	0.30803567	0.69913185	0.52297175	0.5811113	0.28754127	0.5047656	0.3388062	0.32159913	0.61996025	0.59320354	0.636442	0.6844956	0.56499577	0.6316589	0.633918	0.5142041	0.3014281	0.5430983	0.6256019	0.58436847	0.6928547	0.5015784	0.55267733	0.6034132	0.576724	0.5491306	0.6485296	0.301958	0.51588494	0.602383	0.37892097	0.2913042	0.18265575	0.2076683	0.46184236	0.522558	0.55781597	0.58578825	0.5867183	0.22921652	0.4823759	0.676597	0.584771	0.4034323	0.68678164	0.6039506	0.581082
GSM505430	0.5013795	0.561992	0.60172004	0.55035543	0.49243024	0.39018202	0.64836735	0.6396842	0.7111765	0.60576284	0.5126396	0.15258771	0.6350109	0.3029612	0.2119554	0.3638409	0.4573908	0.6400825	0.65021193	0.26076475	0.32610404	0.6276307	0.4480145	0.763849	0.62994885	0.7348095	0.3512866	0.41839588	0.61356616	0.6110537	0.5998687	0.42318788	0.4895646	0.32153797	0.6608241	0.39242887	0.526706	0.60385674	0.45258468	0.5472765	0.5627299	0.38614172	0.49514532	0.6174445	0.48511815	0.71617186	0.203013	0.66250414	0.32372463	0.5853679	0.5423451	0.69927645	0.5608667	0.34821838	0.6803635	0.55533123	0.5694046	0.24336606	0.541649	0.35917133	0.35839224	0.70932496	0.5545167	0.68056196	0.6813386	0.56324136	0.6300626	0.64928854	0.4765876	0.31176937	0.55712783	0.6440754	0.6059649	0.6684223	0.52260983	0.55801123	0.5894008	0.6087557	0.59682393	0.6093282	0.32615826	0.49888903	0.55315113	0.38510868	0.27781507	0.21465603	0.17001483	0.42411715	0.53733957	0.5593852	0.5809454	0.5875043	0.2875783	0.49261725	0.62893546	0.60681534	0.42627394	0.6799339	0.6519407	0.60271937
GSM505431	0.47748864	0.53784764	0.5323581	0.48686445	0.54648983	0.4759368	0.6290589	0.5840071	0.67298794	0.56247634	0.4950428	0.15656456	0.58850574	0.41754612	0.23182508	0.4643548	0.40458906	0.6467949	0.6245894	0.21559522	0.40600652	0.565617	0.43236125	0.6946284	0.6146359	0.6743772	0.43725836	0.4276491	0.5639767	0.5948704	0.54223496	0.4430377	0.48794913	0.471326	0.59336346	0.5054891	0.52809477	0.5582296	0.5773586	0.49584785	0.55926144	0.4943982	0.5236646	0.6052686	0.58092594	0.67547446	0.21498492	0.568848	0.40534526	0.50175506	0.5156251	0.6433395	0.5035928	0.42011565	0.6219264	0.49816778	0.5555406	0.2563858	0.5113602	0.4327073	0.47211224	0.6826202	0.62615377	0.68952274	0.6485622	0.53050965	0.59353405	0.6225767	0.5609379	0.42851892	0.541778	0.6051184	0.55599904	0.6481805	0.48299855	0.5566844	0.6392573	0.5776307	0.59430945	0.6747235	0.4337371	0.4816512	0.5791748	0.5338814	0.3620907	0.15590706	0.1754371	0.457882	0.5509953	0.5445807	0.56045806	0.5882611	0.35160738	0.4594493	0.58142227	0.55769014	0.5451059	0.6538524	0.6383948	0.5497124
GSM505432	0.52806556	0.54972756	0.59565794	0.5298377	0.4842812	0.4644679	0.6903768	0.638781	0.68310875	0.58125144	0.49381456	0.17747113	0.6167573	0.3573919	0.26443753	0.40033686	0.4906532	0.5495845	0.672962	0.20814198	0.40294862	0.606102	0.46205905	0.7592303	0.6367119	0.7360137	0.41520193	0.455621	0.5917915	0.59275913	0.5596057	0.36033663	0.45743364	0.36168274	0.6169497	0.485276	0.52517736	0.5916656	0.52485573	0.5468588	0.49871853	0.45818415	0.46539962	0.6026011	0.5956026	0.7214982	0.24190685	0.63401717	0.36114326	0.5229247	0.5531857	0.70064646	0.5302049	0.37634626	0.6895994	0.51419634	0.5714291	0.32127976	0.5058148	0.40397072	0.4175832	0.56459177	0.54576397	0.60280573	0.6930424	0.54144025	0.63312244	0.6361011	0.43374145	0.3561873	0.53829163	0.6251196	0.56890553	0.69728494	0.4912975	0.56431985	0.5659123	0.5816952	0.5094302	0.6279684	0.37706596	0.5090836	0.5567353	0.5083479	0.32564157	0.14525509	0.18923819	0.4811245	0.5099609	0.5595832	0.53834337	0.57153577	0.2789597	0.4689724	0.6604045	0.57462406	0.48344737	0.69604814	0.56707877	0.5767236
GSM505433	0.5438513	0.47089958	0.52764916	0.44611543	0.53667367	0.42030886	0.60425806	0.5659661	0.6361206	0.46947455	0.55531985	0.23296434	0.50764555	0.3347333	0.33049384	0.3948599	0.5179417	0.6325643	0.5832765	0.26320815	0.37048262	0.54439837	0.48452288	0.7033826	0.53519917	0.6491376	0.43196994	0.47671735	0.5236893	0.5203528	0.46112362	0.444654	0.50233245	0.3477773	0.54542434	0.47653687	0.5590205	0.49007577	0.47825328	0.57507366	0.5877034	0.42796794	0.48239538	0.5291819	0.5829857	0.6700028	0.28933114	0.5644674	0.37715104	0.43194374	0.5990638	0.61501426	0.4190463	0.36177784	0.6128751	0.4033094	0.46170568	0.40461802	0.42999044	0.40779212	0.39188972	0.6052462	0.623013	0.6764475	0.6263529	0.46312606	0.5519491	0.56094754	0.5330332	0.36363155	0.45121515	0.5441955	0.4697981	0.6482128	0.4013605	0.46165854	0.6276739	0.48681393	0.5679258	0.6825278	0.35365766	0.56584126	0.6351787	0.45093775	0.3244979	0.2850894	0.26084605	0.5017976	0.5474167	0.47909832	0.4765263	0.50038403	0.27695662	0.5152416	0.5960935	0.49741042	0.4758302	0.6355129	0.6235508	0.50098276
GSM505434	0.5263861	0.48021215	0.5766614	0.46022388	0.5124443	0.49100754	0.6231302	0.5781717	0.68223315	0.52275854	0.46775573	0.2525615	0.55492043	0.43794733	0.30480644	0.44638735	0.42350602	0.5983675	0.62352926	0.22494483	0.43403938	0.57690114	0.45664155	0.72254604	0.5679036	0.69367504	0.42600793	0.43440187	0.5420568	0.53007394	0.48199922	0.4022529	0.41276953	0.4253006	0.59315646	0.5462263	0.5363855	0.52496696	0.5631702	0.4852409	0.53265446	0.533697	0.49224183	0.55651116	0.641838	0.68544966	0.24094978	0.58697486	0.3257119	0.47943446	0.51991045	0.6528248	0.46123496	0.4526387	0.63563454	0.46996439	0.5127173	0.32856187	0.43711513	0.43041286	0.4569124	0.640654	0.5899682	0.63039136	0.6356413	0.48056233	0.60846794	0.55755866	0.45538524	0.39495653	0.4841704	0.56591153	0.5015783	0.672705	0.460772	0.4824732	0.589735	0.5524723	0.52130824	0.63279635	0.40843406	0.467113	0.5572733	0.5085033	0.39526826	0.15159574	0.21085793	0.46503425	0.48127854	0.5131096	0.45658305	0.5234631	0.28952944	0.447734	0.6218068	0.5234683	0.50933987	0.6698807	0.60831195	0.5193316
GSM505435	0.68087053	0.14690831	0.18110713	0.08871713	0.72648335	0.57432276	0.13886589	0.1029543	0.25864863	0.16383848	0.6530949	0.71551406	0.13895708	0.56333154	0.74115336	0.5647207	0.619352	0.7063912	0.12985101	0.64047086	0.5109503	0.13376352	0.6124953	0.25342876	0.14667594	0.15058652	0.5115533	0.60717106	0.12344301	0.24778232	0.11444503	0.59237593	0.65131414	0.571449	0.20262626	0.61797994	0.66573066	0.09763071	0.67948514	0.6781534	0.7279396	0.5916282	0.56431925	0.3048249	0.7221578	0.16922516	0.7290224	0.1798034	0.49085206	0.12240094	0.6927325	0.15178949	0.12585491	0.51788485	0.11632192	0.106399834	0.12233272	0.80918765	0.18056011	0.5622974	0.560966	0.75666	0.7838054	0.75659156	0.14545476	0.13083509	0.12282032	0.18237117	0.7072202	0.47635263	0.122888565	0.19157681	0.22739074	0.15862945	0.07807425	0.31030366	0.76288664	0.13393593	0.6784483	0.79649985	0.48716208	0.68090564	0.78148234	0.62773186	0.49199376	0.67817956	0.69779634	0.63914967	0.66622746	0.20018303	0.37089252	0.3093636	0.4275511	0.6442601	0.19057626	0.23752782	0.65811336	0.17072126	0.7338219	0.1216481
GSM505436	0.43059358	0.41740772	0.56300527	0.3863279	0.499135	0.49975374	0.5548156	0.5019459	0.5990187	0.47457942	0.3977533	0.5143713	0.46964663	0.4406561	0.5027303	0.4200626	0.39889234	0.5648196	0.5623275	0.45550397	0.4318725	0.49079207	0.36797863	0.66674113	0.47555912	0.62747586	0.3835275	0.38638175	0.42877442	0.5011796	0.39826894	0.3963288	0.35724717	0.4358633	0.52356696	0.5132142	0.46264005	0.42362297	0.5197496	0.4112421	0.53628016	0.49899885	0.32521468	0.4908924	0.64704645	0.6196811	0.527846	0.5214458	0.23600012	0.4187207	0.3997348	0.5386964	0.39971644	0.4475029	0.5683801	0.36401892	0.40740278	0.617432	0.43427932	0.37498942	0.49568093	0.6189085	0.56388885	0.64581287	0.5721613	0.42791077	0.5046183	0.51608455	0.514639	0.31773156	0.38819447	0.4726632	0.45713705	0.6046511	0.37173223	0.4703462	0.5629157	0.46888205	0.5813113	0.6308686	0.3819528	0.39509782	0.59441584	0.48848823	0.40634227	0.4481108	0.47292638	0.3866858	0.40242764	0.407799	0.47674695	0.52596444	0.24136195	0.38329315	0.5652239	0.47210965	0.48613885	0.6040932	0.6081278	0.45199066
GSM505437	0.48722553	0.5953097	0.5938142	0.49999565	0.48482698	0.46178085	0.61486506	0.6095594	0.6430687	0.58115953	0.48883796	0.18441224	0.64704305	0.3508302	0.25595713	0.44126916	0.41972128	0.59243834	0.6132992	0.25073314	0.3782903	0.58192885	0.40255478	0.728314	0.6303389	0.71476185	0.42793754	0.38462698	0.6109389	0.6262464	0.5759798	0.43267608	0.42031497	0.41986972	0.57319844	0.44873002	0.54195416	0.57243377	0.48600096	0.4881007	0.5475792	0.47319993	0.5581712	0.61597455	0.56898546	0.6855033	0.20510113	0.5897297	0.38851047	0.5552389	0.5350626	0.6580882	0.53297055	0.39057964	0.6418319	0.5424897	0.57485104	0.31025183	0.51813513	0.44293392	0.4172182	0.6496334	0.5579875	0.63540053	0.6320489	0.5902264	0.6005263	0.62409025	0.46189722	0.38668418	0.5607069	0.6290507	0.5833344	0.6461355	0.49288222	0.567135	0.5763453	0.6085152	0.55198383	0.6390924	0.36932296	0.50246763	0.53539425	0.48600376	0.3704798	0.14634603	0.19557407	0.4163318	0.52053684	0.56430084	0.57267433	0.6111141	0.29128873	0.45928416	0.58957344	0.6125332	0.5178499	0.6543424	0.65157163	0.5975243
GSM505438	0.6357756	0.25079376	0.37926608	0.20279405	0.62735915	0.6074192	0.31165075	0.24679089	0.46003416	0.25967243	0.6284265	0.62703013	0.29352632	0.57723737	0.6213231	0.5688118	0.55013	0.606452	0.30499518	0.50801	0.54395413	0.31545255	0.5849377	0.47046095	0.27528092	0.3441338	0.5088649	0.5215672	0.23822066	0.34238183	0.2117427	0.5329776	0.60047543	0.55580825	0.3801269	0.64742446	0.65067196	0.22079557	0.6617925	0.6202755	0.6364888	0.6331736	0.6043008	0.40671557	0.755533	0.36097762	0.6450438	0.3667209	0.48004133	0.2308175	0.66962725	0.32228744	0.2204288	0.52774316	0.29144782	0.21680364	0.24463496	0.7285774	0.2649927	0.5597253	0.6077225	0.6364733	0.688666	0.674442	0.31706625	0.24407834	0.26503697	0.3026799	0.5915612	0.48243278	0.23347515	0.3178513	0.3478784	0.34843957	0.16806838	0.3767654	0.66186893	0.24965587	0.5483068	0.7019311	0.49340162	0.6399431	0.65106004	0.6240753	0.47414953	0.48327783	0.59154975	0.5703014	0.60502243	0.29388392	0.42774853	0.39293697	0.38446042	0.60507315	0.36006993	0.3312879	0.6397641	0.39013433	0.6434847	0.2484223
GSM505439	0.6868757	0.14756122	0.189603	0.09320435	0.70703924	0.61639297	0.15289381	0.11438635	0.2541362	0.17104262	0.675241	0.6968767	0.14204437	0.5652875	0.72664773	0.5777846	0.6188773	0.7051626	0.1412091	0.64711815	0.531101	0.14694092	0.62132114	0.27204138	0.15448466	0.15913361	0.49363127	0.6129952	0.12854934	0.2408137	0.113719165	0.56847805	0.68224674	0.5757813	0.21950018	0.63012433	0.68213165	0.10339177	0.6766908	0.6791024	0.7258297	0.6153015	0.60983205	0.30542722	0.72764194	0.18336016	0.6994859	0.17720097	0.4835307	0.12935546	0.69060016	0.15838644	0.12855753	0.5219624	0.12578085	0.11114839	0.13229004	0.7993926	0.18649068	0.60076547	0.5844862	0.7653767	0.7736826	0.7776959	0.14706516	0.13595665	0.12664577	0.18639767	0.6948645	0.50641984	0.123607755	0.21736592	0.22494718	0.17513835	0.08134225	0.30849093	0.7517253	0.14113104	0.68534243	0.7866138	0.49730396	0.69560504	0.7684227	0.6271166	0.49532533	0.69788873	0.69359934	0.63842845	0.6788683	0.20484418	0.361803	0.2992253	0.43786502	0.6506715	0.20299736	0.2419059	0.6351246	0.18167415	0.75703555	0.12880063
GSM505440	0.5411322	0.55696887	0.5804833	0.5193456	0.4799057	0.4515513	0.66816384	0.6465868	0.68944323	0.56899107	0.51941085	0.16317329	0.6194671	0.3558823	0.2444933	0.38933077	0.48784518	0.5339088	0.6588941	0.18790421	0.3873794	0.6043259	0.4651247	0.7445119	0.63023156	0.71909016	0.41460565	0.45109808	0.59615767	0.60294896	0.56157887	0.3710927	0.467383	0.35588717	0.6090692	0.46520823	0.5428695	0.5826083	0.51612234	0.54698443	0.50533855	0.42595255	0.4688828	0.6128786	0.58871436	0.71450174	0.22593519	0.6179341	0.34990275	0.5263286	0.5769992	0.69761825	0.52409124	0.35094023	0.68393546	0.5136697	0.5626094	0.30305657	0.4978441	0.387679	0.40296385	0.5319433	0.5572708	0.5937928	0.6826064	0.5566331	0.6325561	0.6383941	0.42271894	0.3700279	0.53762007	0.6328582	0.56077856	0.69739217	0.47868705	0.5694462	0.5642731	0.5776106	0.48249224	0.6211532	0.37369937	0.52035177	0.5600588	0.4813705	0.3165216	0.1422557	0.175957	0.48331282	0.526464	0.5746746	0.5551028	0.5842829	0.2707916	0.49542227	0.66188073	0.5786809	0.46056342	0.69021493	0.53843546	0.58192855
